,Unnamed: 0,EN,Flag,Cathegory,Keyword_Count,CS,DE,ES,PT-BR,FR,NL
1774,1786,Ulta Beauty,0,S&P 500,11,Ulta Beauty,Ulta Beauty,Ulta Beauty,Ulta Beauty,Ulta Beauty,Ulta Beauty
1775,1787,Under Armour (Class A),0,S&P 500,22,Under Armour (Class A),Under Armour (Class A),Under Armour (Class A),Under Armour (Class A),Under Armour (Class A),Under Armour (Class A)
1776,1788,Under Armour (Class C),0,S&P 500,22,Under Armour (Class C),Under Armour (Class C),Under Armour (Class C),Under Armour (Class C),Under Armour (Class C),Under Armour (Class C)
1777,1789,Union Pacific,0,S&P 500,13,Union Pacific,Union Pacific,Union Pacific,Union Pacific,Union Pacific,Union Pacific
1778,1790,United Airlines,0,S&P 500,15,United Airlines,United Airlines,United Airlines,United Airlines,United Airlines,United Airlines
1779,1791,United Parcel Service,0,S&P 500,21,United Parcel Service,United Parcel Service,United Parcel Service,United Parcel Service,United Parcel Service,United Parcel Service
1780,1792,United Rentals,0,S&P 500,14,United Rentals,United Rentals,United Rentals,United Rentals,United Rentals,United Rentals
1781,1793,UnitedHealth Group,0,S&P 500,18,UnitedHealth Group,UnitedHealth Group,UnitedHealth Group,UnitedHealth Group,UnitedHealth Group,UnitedHealth Group
1782,1794,Universal Health Services,0,S&P 500,25,Universal Health Services,Universal Health Services,Universal Health Services,Universal Health Services,Universal Health Services,Universal Health Services
1783,1795,Valero Energy,0,S&P 500,13,Valero Energy,Valero Energy,Valero Energy,Valero Energy,Valero Energy,Valero Energy
1784,1796,Ventas,0,S&P 500,6,Ventas,Ventas,Ventas,Ventas,Ventas,Ventas
1785,1797,Verisign,0,S&P 500,8,Verisign,Verisign,Verisign,Verisign,Verisign,Verisign
1786,1798,Verisk Analytics,0,S&P 500,16,Verisk Analytics,Verisk Analytics,Verisk Analytics,Verisk Analytics,Verisk Analytics,Verisk Analytics
1787,1799,Verizon Communications,0,S&P 500,22,Verizon Communications,Verizon Communications,Verizon Communications,Verizon Communications,Verizon Communications,Verizon Communications
1788,1800,Vertex Pharmaceuticals,0,S&P 500,22,Vertex Pharmaceuticals,Vertex Pharmaceuticals,Vertex Pharmaceuticals,Vertex Pharmaceuticals,Vertex Pharmaceuticals,Vertex Pharmaceuticals
1789,1801,VF Corporation,0,S&P 500,14,VF Corporation,VF Corporation,VF Corporation,VF Corporation,VF Corporation,VF Corporation
1790,1802,ViacomCBS,0,S&P 500,9,ViacomCBS,ViacomCBS,ViacomCBS,ViacomCBS,ViacomCBS,ViacomCBS
1791,1803,Viatris,0,S&P 500,7,Viatris,Viatris,Viatris,Viatris,Viatris,Viatris
1792,1804,Visa,0,S&P 500,4,Visa,Visa,Visa,Visa,Visa,Visa
1793,1805,Vornado Realty Trust,0,S&P 500,20,Vornado Realty Trust,Vornado Realty Trust,Vornado Realty Trust,Vornado Realty Trust,Vornado Realty Trust,Vornado Realty Trust
1794,1806,Vulcan Materials,0,S&P 500,16,Vulcan Materials,Vulcan Materials,Vulcan Materials,Vulcan Materials,Vulcan Materials,Vulcan Materials
1795,1807,W. R. Berkley Corporation,0,S&P 500,25,W. R. Berkley Corporation,W. R. Berkley Corporation,W. R. Berkley Corporation,W. R. Berkley Corporation,W. R. Berkley Corporation,W. R. Berkley Corporation
1796,1808,W. W. Grainger,0,S&P 500,14,W. W. Grainger,W. W. Grainger,W. W. Grainger,W. W. Grainger,W. W. Grainger,W. W. Grainger
1797,1809,Wabtec,0,S&P 500,6,Wabtec,Wabtec,Wabtec,Wabtec,Wabtec,Wabtec
1798,1810,Walgreens Boots Alliance,0,S&P 500,24,Walgreens Boots Alliance,Walgreens Boots Alliance,Walgreens Boots Alliance,Walgreens Boots Alliance,Walgreens Boots Alliance,Walgreens Boots Alliance
1799,1811,Walmart,0,S&P 500,7,Walmart,Walmart,Walmart,Walmart,Walmart,Walmart
1800,1812,Waste Management,0,S&P 500,16,Waste Management,Waste Management,Waste Management,Waste Management,Waste Management,Waste Management
1801,1813,Waters Corporation,0,S&P 500,18,Waters Corporation,Waters Corporation,Waters Corporation,Waters Corporation,Waters Corporation,Waters Corporation
1802,1814,WEC Energy Group,0,S&P 500,16,WEC Energy Group,WEC Energy Group,WEC Energy Group,WEC Energy Group,WEC Energy Group,WEC Energy Group
1803,1815,Wells Fargo,0,S&P 500,11,Wells Fargo,Wells Fargo,Wells Fargo,Wells Fargo,Wells Fargo,Wells Fargo
1804,1816,Welltower,0,S&P 500,9,Welltower,Welltower,Welltower,Welltower,Welltower,Welltower
1805,1817,West Pharmaceutical Services,0,S&P 500,28,West Pharmaceutical Services,West Pharmaceutical Services,West Pharmaceutical Services,West Pharmaceutical Services,West Pharmaceutical Services,West Pharmaceutical Services
1806,1818,Western Digital,0,S&P 500,15,Western Digital,Western Digital,Western Digital,Western Digital,Western Digital,Western Digital
1807,1819,Western Union,0,S&P 500,13,Western Union,Western Union,Western Union,Western Union,Western Union,Western Union
1808,1820,WestRock,0,S&P 500,8,WestRock,WestRock,WestRock,WestRock,WestRock,WestRock
1809,1821,Weyerhaeuser,0,S&P 500,12,Weyerhaeuser,Weyerhaeuser,Weyerhaeuser,Weyerhaeuser,Weyerhaeuser,Weyerhaeuser
1810,1822,Whirlpool Corporation,0,S&P 500,21,Whirlpool Corporation,Whirlpool Corporation,Whirlpool Corporation,Whirlpool Corporation,Whirlpool Corporation,Whirlpool Corporation
1811,1823,Williams Companies,0,S&P 500,18,Williams Companies,Williams Companies,Williams Companies,Williams Companies,Williams Companies,Williams Companies
1812,1824,Willis Towers Watson,0,S&P 500,20,Willis Towers Watson,Willis Towers Watson,Willis Towers Watson,Willis Towers Watson,Willis Towers Watson,Willis Towers Watson
1813,1825,Wynn Resorts,0,S&P 500,12,Wynn Resorts,Wynn Resorts,Wynn Resorts,Wynn Resorts,Wynn Resorts,Wynn Resorts
1814,1826,Xcel Energy,0,S&P 500,11,Xcel Energy,Xcel Energy,Xcel Energy,Xcel Energy,Xcel Energy,Xcel Energy
1815,1827,Xilinx,0,S&P 500,6,Xilinx,Xilinx,Xilinx,Xilinx,Xilinx,Xilinx
1816,1828,Xylem,0,S&P 500,5,Xylem,Xylem,Xylem,Xylem,Xylem,Xylem
1817,1829,Yum! Brands,0,S&P 500,11,Yum! Brands,Yum! Brands,Yum! Brands,Yum! Brands,Yum! Brands,Yum! Brands
1818,1830,Zebra Technologies,0,S&P 500,18,Zebra Technologies,Zebra Technologies,Zebra Technologies,Zebra Technologies,Zebra Technologies,Zebra Technologies
1819,1831,Zimmer Biomet,0,S&P 500,13,Zimmer Biomet,Zimmer Biomet,Zimmer Biomet,Zimmer Biomet,Zimmer Biomet,Zimmer Biomet
1820,1832,Zions Bancorp,0,S&P 500,13,Zions Bancorp,Zions Bancorp,Zions Bancorp,Zions Bancorp,Zions Bancorp,Zions Bancorp
1821,1833,Zoetis,0,S&P 500,6,Zoetis,Zoetis,Zoetis,Zoetis,Zoetis,Zoetis
1822,1834,football,1,Sports,8,fotbal,Fußball,fútbol,futebol,football,voetbal
1823,1835,soccer,1,Sports,6,fotbal,Fußball,fútbol,futebol,football,voetbal
1824,1836,basketball,1,Sports,10,basketbal,Basketball,baloncesto,basquetebol,basket-ball,basketbal
1825,1837,volleyball,1,Sports,10,volejbal,Volleyball,voleibol,voleibol,volleyball,volleyball
1826,1838,hockey,1,Sports,6,hokej,Eishockey,hockey,hóquei,hockey,hockey
1827,1839,tennis,1,Sports,6,tenis,Tennis,tenis,tênis,tennis,tennis
1828,1840,UEFA,1,Sports,4,UEFA,UEFA,UEFA,UEFA,UEFA,UEFA
1829,1841,football tickets,1,Sports,16,vstupenky na fotbal,Fußballkarten,entradas de fútbol,bilhetes de futebol,billets de football,voetbalkaarten
1830,1842,Messi,1,Sports,5,Messi,Messi,Messi,Messi,Messi,Messi
1831,1843,Ronaldo,1,Sports,7,Ronaldo,Ronaldo,Ronaldo,Ronaldo,Ronaldo,Ronaldo
1832,1844,Zlatan,1,Sports,6,Zlatan,Zlatan,Zlatan,Zlatan,Zlatan,Zlatan
1833,1845,Lewis Hamilton,1,Sports,14,Lewis Hamilton,Lewis Hamilton,Lewis Hamilton,Lewis Hamilton,Lewis Hamilton,Lewis Hamilton
1834,1846,Hamilton,1,Sports,8,Hamilton,Hamilton,Hamilton,Hamilton,Hamilton,Hamilton
1835,1847,Sebastian Vettel,1,Sports,16,Sebastian Vettel,Sebastian Vettel,Sebastian Vettel,Sebastian Vettel,Sebastian Vettel,Sebastian Vettel
1836,1848,Vettel,1,Sports,6,Vettel,Vettel,Vettel,Vettel,Vettel,Vettel
1837,1849,gdp per capita,1,Stats,14,HDP na obyvatele,Pro-Kopf-BIP,PIB per cápita,gdp per capita,PIB par habitant,bbp per hoofd
1838,1850,improved living standarts,1,Stats,25,zlepšení životních standardů,verbesserte Lebensstandards,mejora de las condiciones de vida,melhores padrões de vida,des normes de vie améliorées,verbeterde levensstandaard
1839,1851,Steroids,1,Steroids,8,Steroidy,Steroide,Esteroides,Esteróides,Stéroïdes,Steroïden
1840,1852,Corticosteroids,1,Steroids,15,Kortikosteroidy,Kortikosteroide,Corticosteroides,Corticosteróides,Corticostéroïdes,Corticosteroïden
1841,1853,Anabolics,1,Steroids,9,Anabolika,Anabolika,Anabolizantes,Anabolics,Anabolisants,Anabolen
1842,1854,Danazol,1,Steroids,7,Danazol,Danazol,Danazol,Danazol,Danazol,Danazol
1843,1855,Drostanolone propionate,1,Steroids,23,Drostanolon propionát,Drostanolonpropionat,Propionato de drostanolona,Propionato de drostanolona,Propionate de drostanolone,Drostanolon propionaat
1844,1856,Ethylestrenol,1,Steroids,13,Ethylestrenol,Ethylestrenol,Etilestrenol,Etilestrenol,Ethylestrenol,Ethylestrenol
1845,1857,Fluoxymesterone,1,Steroids,15,Fluoxymesteron,Fluoxymesteron,Fluoxymesterone,Fluoxymesterona,Fluoxymestérone,Fluoxymesteron
1846,1858,Mesterolone,1,Steroids,11,Mesterolon,Mesterolon,Mesterolone,Mesterolone,Mestérolone,Mesterolon
1847,1859,Metandienone,1,Steroids,12,Metandienon,Methandienon,Metandienona,Methandienona,Méthandiénone,Methandienone
1848,1860,Metenolone acetate,1,Steroids,18,Methenolon acetát,Methenolon-Acetat,Acetato de metenolona,Acetato de metenolona,Acétate de méthénolone,Methenolonacetaat
1849,1861,Metenolone enanthate,1,Steroids,20,Metenolon enanthát,Metenolon-Enanthat,Enantato de metenolona,Enantato de metenolona,Enanthate de méténolone,Metenolone enanthate
1850,1862,Methyltestosterone,1,Steroids,18,Methyltestosteron,Methyltestosterone,Metiltestosterona,Metiltestosterona,Méthyltestostérone,Methyltestosteron
1851,1863,Nandrolone decanoate,1,Steroids,20,Nandrolon dekanoát,Nandrolon-Dekanoat,Decanoato de nandrolona,Nandrolone decanoato,Décanoate de nandrolone,Nandrolone decanoate
1852,1864,Nandrolone phenylpropionate,1,Steroids,27,Nandrolon fenylpropionát,Nandrolon-Phenylpropionat,Fenilpropionato de nandrolona,Nandrolone phenylpropionate,Phénylpropionate de nandrolone,Nandrolon phenylpropionate
1853,1865,Norethandrolone,1,Steroids,15,Norethandrolon,Norethandrolon,Norethandrolone,Norethandrolone,Noréthandrolone,Norethandrolon
1854,1866,Oxandrolone,1,Steroids,11,Oxandrolon,Oxandrolon,Oxandrolona,Oxandrolone,Oxandrolone,Oxandrolon
1855,1867,Oxymetholone,1,Steroids,12,Oxymetholone,Oxymetholon,Oximetolona,Oxymetholone,Oxymétholone,Oxymetholone
1856,1868,Stanozolol,1,Steroids,10,Stanozolol,Stanozolol,Estanozolol,Stanozolol,Stanozolol,Stanozolol
1857,1869,Injection,1,Steroids,9,Vstřikování,Einspritzung,Inyección,Injeção,Injection,Injectie
1858,1870,Testosterone,1,Steroids,12,Testosteron,Testosteron,Testosterone,Testosterona,Testostérone,Testosteron
1859,1871,Testosterone cypionate,1,Steroids,22,Testosteron cypionát,Testosteron Cypionat,Cipionato de testosterona,Testosterona cipionato,Cypionate de testostérone,Testosteron cypionate
1860,1872,Testosterone enanthate,1,Steroids,22,Testosteron enanthate,Testosteron-Enanthat,Enantato de testosterona,Enantato de Testosterona,Enanthate de testostérone,Testosteron enanthate
1861,1873,Testosterone propionate,1,Steroids,23,Testosteron propionát,Testosteronpropionat,Propionato de testosterona,Testosterona propionato,Propionate de testostérone,Testosteron propionaat
1862,1874,Testosterone undecanoate,1,Steroids,24,Testosteron undekanoát,Testosteronundecanoat,Testosterone undecanoate,Testosterona undecanoate,Undécanoate de testostérone,Testosteron undecanoaat
1863,1875,Trenbolone HBC,1,Steroids,14,Trenbolon HBC,Trenbolon HBC,Trenbolona HBC,Trenbolone HBC,Trenbolone HBC,Trenbolon HBC
1864,1876,zoo,1,Tourism,3,zoologická zahrada,zoo,zoo,jardim zoológico,zoo,dierentuin
1865,1877,zoo brno,1,Tourism,8,zoo brno,Brünner Zoo,Zoológico de Brno,Zoológico de Brno,Zoo de Brno,Brno dierentuin
1866,1878,zoo jihlava,1,Tourism,11,zoo jihlava,Tierpark Jihlava,zoo jihlava,zoo jihlava,zoo jihlava,dierentuin jihlava
1867,1879,zoo liberec,1,Tourism,11,zoo liberec,Tierpark Liberec,zoo liberec,zoo liberec,zoo de liberec,dierentuin liberec
1868,1880,zoo olomouc,1,Tourism,11,zoo olomouc,zoo olomouc,zoo olomouc,zoo olomouc,zoo d'olomouc,dierentuin olomouc
1869,1881,zoo ostrava,1,Tourism,11,zoologická zahrada Ostrava,Tierpark Ostrau,zoo de Ostrava,zoológico Ostrava,zoo Ostrava,dierentuin Ostrava
1870,1882,zoo plzeň,1,Tourism,9,zoo plzeň,zoo plzen,zoo plzen,zoo plzen,zoo de Plzen,dierentuin plzen
1871,1883,zoo praha,1,Tourism,9,zoo praha,Tierpark Prag,zoológico de Praga,zoológico de Praga,zoo de Prague,dierentuin Praag
1872,1884,zoo dvůr králové,1,Tourism,16,zoo dvůr králové,Zoohof Könige,reyes de la corte del zoo,reis da corte do jardim zoológico,rois de la cour du zoo,dierentuin hofkoningen
1873,1885,zoo lešná,1,Tourism,9,zoo lešná,zoo lešná,zoo lešná,zoo lešná,zoo lešná,zoo lešná
1874,1886,zoo zlín,1,Tourism,8,ZOO Zlín,ZOO Zlín,ZOO Zlín,ZOO Zlín,ZOO Zlín,ZOO Zlín
1875,1887,disneyland,1,Tourism,10,Disneyland,Disneyland,Disneylandia,Disneylândia,Disneyland,Disneyland
1876,1888,legoland,1,Tourism,8,legoland,legoland,legolandia,legoland,legoland,legoland
1877,1889,berlin zoo,1,Tourism,10,berlínská zoo,berliner zoo,zoo de berlín,zoológico de berlim,zoo de berlin,berlin zoo
1878,1890,munich zoo,1,Tourism,10,mnichovská zoo,münchner zoo,zoo de múnich,zoológico de munique,zoo de munich,dierentuin van münchen
1879,1891,hamburg zoo,1,Tourism,11,hamburská zoo,zoo hamburg,zoo de hamburgo,zoo hambúrguer,zoo de hambourg,hamburg zoo
1880,1892,Sea life centre munich,1,Tourism,22,Sea life centre mnichov,Sea life center münchen,Centro de vida marina de Múnich,Centro de vida marinha munique,Centre de la vie marine de Munich,Sea life centre München
1881,1893,stutgart zoo,1,Tourism,12,stutgartská zoologická zahrada,stutgart zoo,zoo de stutgart,zoológico de gagueira,zoo de stutgart,stutgart zoo
1882,1894,cologne zoo,1,Tourism,11,kolínská zoologická zahrada,köln zoo,zoo de colonia,zoológico de colônia,cologne zoo,Keulse dierentuin
1883,1895,leipzig zoo,1,Tourism,11,lipská zoologická zahrada,leipziger zoo,zoo de leipzig,zoo de leipzig,zoo de leipzig,leipzig zoo
1884,1896,frankfurt zoo,1,Tourism,13,frankfurtská zoo,zoo frankfurt,zoo de frankfurt,jardim zoológico de frankfurt,zoo de Francfort,frankfurt zoo
1885,1897,Henry Doorly Zoo,1,Tourism,16,Zoo Henry Doorly,Henry Doorly Zoo,Zoológico Henry Doorly,Jardim Zoológico Henry Doorly,Zoo Henry Doorly,Henry Doorly Zoo
1886,1898,Denver Zoo,1,Tourism,10,Denverská zoologická zahrada,Denver Zoo,Zoológico de Denver,Zoológico de Denver,Zoo de Denver,Denver Zoo
1887,1899,Cincinnati Zoo,1,Tourism,14,Cincinnati Zoo,Zoo von Cincinnati,Zoológico de Cincinnati,Zoológico de Cincinnati,Zoo de Cincinnati,Cincinnati Zoo
1888,1900,Pittsburgh Zoo,1,Tourism,14,Pittsburghská zoologická zahrada,Pittsburgh Zoo,Zoológico de Pittsburgh,Zoológico de Pittsburgh,Zoo de Pittsburgh,Pittsburgh Zoo
1889,1901,Dallas Zoo,1,Tourism,10,Dallaská zoologická zahrada,Dallas Zoo,Dallas Zoo,Zoológico de Dallas,Zoo de Dallas,Dallas Zoo
1890,1902,Brookfield Zoo,1,Tourism,14,Brookfield Zoo,Brookfield Zoo,Zoológico de Brookfield,Jardim Zoológico Brookfield,Zoo de Brookfield,Brookfield Zoo
1891,1903,Bronx Zoo,1,Tourism,9,Zoo Bronx,Bronx-Zoo,Zoológico del Bronx,Zoológico do Bronx,Zoo du Bronx,Bronx Zoo
1892,1904,Houston Zoo,1,Tourism,11,Zoo Houston,Houston Zoo,Zoológico de Houston,Zoológico de Houston,Zoo de Houston,Houston Zoo
1893,1905,Kansas City Zoo,1,Tourism,15,Kansas City Zoo,Zoo von Kansas City,Zoológico de Kansas City,Zoológico de Kansas City,Zoo de Kansas City,Kansas City Zoo
1894,1906,Lincoln Park Zoo,1,Tourism,16,Lincoln Park Zoo,Lincoln Park Zoo,Zoológico de Lincoln Park,Jardim Zoológico Lincoln Park,Zoo de Lincoln Park,Lincoln Park Zoo
1895,1907,Memphis Zoo,1,Tourism,11,Memphiská zoologická zahrada,Memphis Zoo,Zoológico de Memphis,Zoológico de Memphis,Zoo de Memphis,Memphis Zoo
1896,1908,Minnesota Zoo,1,Tourism,13,Minnesotská zoologická zahrada,Minnesota Zoo,Zoológico de Minnesota,Zoológico de Minnesota,Zoo du Minnesota,Minnesota Zoo
1897,1909,National Zoo,1,Tourism,12,Národní zoologická zahrada,Nationaler Zoo,Zoológico Nacional,Zoológico Nacional,Zoo national,National Zoo
1898,1910,Oakland Zoo,1,Tourism,11,Zoo Oakland,Zoo von Oakland,Zoológico de Oakland,Zoológico de Oakland,Zoo d'Oakland,Oakland Zoo
1899,1911,Oklahoma City Zoo,1,Tourism,17,Zoo Oklahoma City,Zoo von Oklahoma City,Zoológico de Oklahoma City,Zoológico da cidade de Oklahoma,Zoo d'Oklahoma City,Oklahoma City Zoo
1900,1912,New Zealand,1,Tourism,11,Nový Zéland,Neuseeland,Nueva Zelanda,Nova Zelândia,Nouvelle-Zélande,Nieuw-Zeeland
1901,1913,Paris,1,Tourism,5,Paris,Paris,París,Paris,Paris,Parijs
1902,1914,Maui,1,Tourism,4,Maui,Maui,Maui,Maui,Maui,Maui
1903,1915,Bora Bora,1,Tourism,9,Bora Bora,Bora Bora,Bora Bora,Bora Bora,Bora Bora,Bora Bora
1904,1916,Tahiti,1,Tourism,6,Tahiti,Tahiti,Tahití,Tahiti,Tahiti,Tahiti
1905,1917,London,1,Tourism,6,Londýn,London,Londres,Londres,Londres,Londen
1906,1918,Rome,1,Tourism,4,Řím,Rom,Roma,Roma,Rome,Rome
1907,1919,Turks & Caicos,1,Tourism,14,Turks & Caicos,Turks & Caicos,Turcas y Caicos,Turcos e Caicos,Turks et Caicos,Turken & Caicos
1908,1920,Tokyo,1,Tourism,5,Tokio,Tokio,Tokio,Tóquio,Tokyo,Tokyo
1909,1921,Maldives,1,Tourism,8,Maledivy,Malediven,Maldivas,Maldivas,Maldives,Malediven
1910,1922,Phuket,1,Tourism,6,Phuket,Phuket,Phuket,Phuket,Phuket,Phuket
1911,1923,Barcelona,1,Tourism,9,Barcelona,Barcelona,Barcelona,Barcelona,Barcelone,Barcelona
1912,1924,Glacier National Park,1,Tourism,21,Národní park Glacier,Gletscher-Nationalpark,Parque Nacional de los Glaciares,Parque Nacional Glaciar,Parc national des Glaciers,Glacier National Park
1913,1925,Banff,1,Tourism,5,Banff,Banff,Banff,Banff,Banff,Banff
1914,1926,Grand Canyon,1,Tourism,12,Grand Canyon,Grand Canyon,Gran Cañón,Grand Canyon,Grand Canyon,Grand Canyon
1915,1927,Costa Rica,1,Tourism,10,Kostarika,Costa Rica,Costa Rica,Costa Rica,Costa Rica,Costa Rica
1916,1928,Bali,1,Tourism,4,Bali,Bali,Bali,Bali,Bali,Bali
1917,1929,New York City,1,Tourism,13,New York City,New York City,Ciudad de Nueva York,Cidade de Nova Iorque,Ville de New York,New York City
1918,1930,Machu Picchu,1,Tourism,12,Machu Picchu,Machu Picchu,Machu Picchu,Machu Picchu,Machu Picchu,Machu Picchu
1919,1931,Sydney,1,Tourism,6,Sydney,Sydney,Sydney,Sydney,Sydney,Sydney
1920,1932,Dubai,1,Tourism,5,Dubaj,Dubai,Dubai,Dubai,Dubai,Dubai
1921,1933,St. Lucia,1,Tourism,9,Svatá Lucie,St. Lucia,Santa Lucía,Santa Lúcia,Sainte-Lucie,Saint Lucia
1922,1934,Great Barrier Reef,1,Tourism,18,Velký bariérový útes,Great Barrier Reef,Gran Barrera de Coral,Grande Barreira de Corais,Grande Barrière de Corail,Groot Barrièrerif
1923,1935,Florence,1,Tourism,8,Florence,Florenz,Florencia,Florença,Florence,Florence
1924,1936,Santorini,1,Tourism,9,Santorini,Santorin,Santorini,Santorini,Santorin,Santorini
1925,1937,Yellowstone,1,Tourism,11,Yellowstone,Yellowstone,Yellowstone,Yellowstone,Yellowstone,Yellowstone
1926,1938,Yosemite,1,Tourism,8,Yosemity,Yosemite,Yosemite,Yosemite,Yosemite,Yosemite
1927,1939,Rio de Janeiro,1,Tourism,14,Rio de Janeiro,Rio de Janeiro,Río de Janeiro,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro
1928,1940,Amalfi Coast,1,Tourism,12,Pobřeží Amalfi,Amalfiküste,Costa de Amalfi,Costa de Amalfi,Côte amalfitaine,Amalfikust
